adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/88jdqvwNV6uJx8Y9V4zvoN30MuY.jpg,"[878, 27, 28]",940721,ja,ゴジラ-1.0,"Postwar Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb.",297.219,/uejKzVGqNus4HnqV6nIKQSXAJhp.jpg,2023-11-03,Godzilla Minus One,False,7.9,449
False,/r9oTasGQofvkQY5vlUXglneF64Z.jpg,"[28, 35]",1029575,en,The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",284.37,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,2023-12-14,The Family Plan,False,7.34,1073
False,/eHMh7kChaNeD4VTdMCXLJbRTzcI.jpg,"[18, 36, 10752]",753342,en,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",266.592,/vcZWJGvB5xydWuUO1vaTLI82tGi.jpg,2023-11-22,Napoleon,False,6.473,1909
False,/8GnWDLn2AhnmkQ7hlQ9NJUYobSS.jpg,"[18, 878, 28]",695721,en,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",233.731,/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,False,7.2,1997
False,/xiAyufulheAWDWuZPVvV3Q9LIXc.jpg,[28],799710,ko,더 와일드: 야수들의 전쟁,"Woo-chul used to be a successful boxer, but he had to go to prison because his opponent died in the middle of a match. Now that he’s been released, he intends to become a model citizen. Meanwhile, his friend Do-shik will do whatever it takes to get ahead. After choosing different paths, they will be forced to plot against and betray one another.",251.889,/otPBQncqsboG6MyAeGY8Pur7Vac.jpg,2023-11-15,The Wild,False,5.1,9
False,/pA4sNvcohTNPx3AhEEeIu8gSt7h.jpg,"[16, 35, 10751, 14, 10749, 12]",976573,en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",238.118,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14,Elemental,False,7.666,3858
False,/oK29TJvtWzzYFWWPBq1RGfb8FMS.jpg,"[27, 878]",1207413,es,Dark Parasite,"After a Robbery at a jewelry story, a group of robbers takes refuge with a host in a shabby apartment building in the suburbs. But they don't know that in the basement hides an obscure alien creature with telepathic powers.",218.075,/hmfVO0q2LCsu2sTOe4KjH1aU5tG.jpg,2023-10-25,Dark Parasite,False,6.429,7
False,/y1VDwUT1cZNOOgrCHHwnsIdUhWe.jpg,"[35, 80, 53]",1051023,hi,मर्डर मुबारक,"When a gym trainer is murdered at an elite Delhi club, a wily investigator unravels the sordid secrets of its ultrarich members to find the killer.",217.363,/joU5VihgUvkhyPnhzxfjmWk32rd.jpg,2024-03-15,Murder Mubarak,False,6.896,24
False,/i1Lx1Whonfh8awXkYx3bGinK2V8.jpg,"[28, 53]",872542,en,Agent Game,"Harris, a CIA interrogator at an Agency black site, finds himself the target of a rendition operation after being scapegoated for an interrogation gone horribly wrong. As the team tasked to bring Harris in begins to question their orders -- and each other --Olsen, a senior intelligence officer, and his subordinate, Visser, raise the stakes. Now, it's up to Harris and some newfound allies to uncover the truth and turn the tables.",232.419,/qXJFjgcV7ESRHUSxZiBA4PzRMIx.jpg,2022-04-08,Agent Game,False,5.219,80
False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,"[16, 10751, 12, 14, 35]",502356,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",260.517,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,The Super Mario Bros. Movie,False,7.685,8214
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",282.949,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.628,11072
False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,"[28, 53, 80]",603692,en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",248.286,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22,John Wick: Chapter 4,False,7.745,5741
False,/zLj0peaxy5y2SlC6wNIQ4V0pfqg.jpg,"[16, 10751, 35, 14]",1139829,en,Orion and the Dark,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",268.673,/oT53tpbp12PfJ0ifCs71Viue8R8.jpg,2024-02-01,Orion and the Dark,False,6.7,358
False,/ctMserH8g2SeOAnCw5gFjdQF8mo.jpg,"[35, 12]",346698,en,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",264.02,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19,Barbie,False,7.1,7837
False,/unvtbkgxh47BewQ8pENvdOdme0r.jpg,[28],1212073,de,60 Minuten,"Desperate to keep custody of his daughter, a mixed martial arts fighter abandons a big match and races across Berlin to attend her birthday party.",251.02,/jojfbnIHGsRpodIood3OQoqA45Y.jpg,2024-01-19,Sixty Minutes,False,6.8,438
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,"[28, 12, 878]",667538,en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",257.153,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,Transformers: Rise of the Beasts,False,7.35,4144
False,/zBm5QbduooRO8XYZB19SP1JJZe3.jpg,"[16, 10751]",1205781,en,Dora: Say Hola to Adventure!,"It’s Dora, the world’s most famous exploradora, like you’ve never seen her before! Join her and ALL her friends for BRAND NEW, magical adventures in the rainforest!",239.553,/zN3BO43b0JAn1ZCpbwBH6KEP56U.jpg,2023-11-10,Dora: Say Hola to Adventure!,False,6.545,11
False,/gXIdbD1d0H2KFySMD04QxuIONa4.jpg,"[28, 18, 80]",944401,en,Dogman,"A boy, bruised by life, finds his salvation through the love of his dogs.",272.182,/xExDMuJHS0tqEfXGWUOR5rjP6xK.jpg,2023-09-27,Dogman,False,7.7,554
False,/4HodYYKEIsGOdinkGi2Ucz6X9i0.jpg,"[16, 28, 12, 878]",569094,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",271.704,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,False,8.378,6027
False,/7BdxZXbSkUiVeCRXKD3hi9KYeWm.jpg,"[16, 10751, 35]",49444,en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",242.567,/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,2011-05-25,Kung Fu Panda 2,False,7.002,6715
False,/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg,"[18, 10749]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",257.79,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.99,2368
False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,"[28, 878, 53]",399566,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",248.222,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,Godzilla vs. Kong,False,7.6,9447
False,/58082NwAWlM91iybyvxzl7PmFwZ.jpg,"[14, 35, 12]",425909,en,Ghostbusters: Afterlife,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",236.18,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,2021-11-11,Ghostbusters: Afterlife,False,7.408,4226
False,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",331.856,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.72,21139
False,/9xvBGz7wYjK5faoeXDIaBB9EYDx.jpg,"[10749, 18, 35]",1139566,es,A través de mi ventana 3: A través de tu mirada,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",211.112,/gwpTgtwVAwmvivBN8rAQABpx9Am.jpg,2024-02-23,Through My Window 3: Looking at You,False,6.972,324
False,/zIYROrkHJPYB3VTiW1L9QVgaQO.jpg,"[28, 35]",897087,en,Freelance,"An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.",261.33,/7Bd4EUOqQDKZXA6Od5gkfzRNb0.jpg,2023-10-05,Freelance,False,6.532,634
False,/3wi2r9qvUgoi5aBsE5CPDyUb3K4.jpg,[10751],853812,en,Olympians at Heart,"Twins Essie and Ella are best friends who share a passion for gymnastics. When they are both up for the same event, its causes a divided, and they're faced with the challenge of competing against each other.",227.055,/mXxReEcT0VbabttRJKEJPCkzrOG.jpg,2021-07-17,Olympians at Heart,False,6.0,1
False,/uT5G4fA7jKxlJNfwYPMm353f5AI.jpg,"[28, 12, 16, 35, 10751]",140300,en,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",231.851,/oajNi4Su39WAByHI6EONu8G8HYn.jpg,2016-01-23,Kung Fu Panda 3,False,6.898,5631
False,/y3A08SqEHqIvelH304qz4GUTLnx.jpg,"[80, 53, 28]",982940,en,Due Justice,An attorney with a military past hunts down the gang who killed his wife and took his daughter.,230.896,/35Uef7fz9ctYbJLXbJBCqvtttEQ.jpg,2023-11-24,Due Justice,False,6.622,49
False,/dmiN2rakG9hZW04Xx7mHOoHTOyD.jpg,[35],673593,en,Mean Girls,"New student Cady Heron is welcomed into the top of the social food chain by the elite group of popular girls called ‘The Plastics,’ ruled by the conniving queen bee Regina George and her minions Gretchen and Karen. However, when Cady makes the major misstep of falling for Regina’s ex-boyfriend Aaron Samuels, she finds herself prey in Regina’s crosshairs. As Cady sets to take down the group’s apex predator with the help of her outcast friends Janis and Damian, she must learn how to stay true to herself while navigating the most cutthroat jungle of all: high school.",203.652,/fbbj3viSUDEGT1fFFMNpHP1iUjw.jpg,2024-01-10,Mean Girls,False,6.128,309
False,/sRLC052ieEzkQs9dEtPMfFxYkej.jpg,"[878, 18, 28]",848326,en,Rebel Moon - Part One: A Child of Fire,"When a peaceful colony on the edge of the galaxy finds itself threatened by the armies of the tyrannical Regent Balisarius, they dispatch Kora, a young woman with a mysterious past, to seek out warriors from neighboring planets to help them take a stand.",216.902,/ui4DrH1cKk2vkHshcUcGt2lKxCm.jpg,2023-12-15,Rebel Moon - Part One: A Child of Fire,False,6.371,1599
False,/cazclcMhoYpHbuZb00bvby7xcXY.jpg,"[53, 28, 18]",1183905,de,Trunk - Locked In,"28-year-old medicine student Malina wakes up disoriented in a locked trunk and realizes, to her horror, that she is missing more than just her memory of what happened. With her phone as the only link to the outside world, the intelligent young woman wages a desperate fight for survival while the vehicle races relentlessly toward a terrible secret.",203.125,/znbGgoqcQB0pxoTSO5imfALWOk3.jpg,2023-11-24,Trunk - Locked In,False,5.9,55
False,/rz8GGX5Id2hCW1KzAIY4xwbQw1w.jpg,"[28, 35, 80]",955916,en,Lift,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",204.477,/46sp1Z9b2PPTgCMyA87g9aTLUXi.jpg,2024-01-10,Lift,False,6.6,946
False,/zMtBbNhROxPf0urHSBoZUnqJEwT.jpg,"[16, 10751, 10402, 14, 35]",901362,en,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",222.808,/bkpPTZUdq31UGDovmszsg2CchiI.jpg,2023-10-12,Trolls Band Together,False,7.3,708
False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,"[28, 12, 878]",298618,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",216.902,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,The Flash,False,6.768,3741
False,/iJ1dODqJlEFgbEhLZCaBffjTRuL.jpg,"[10751, 12, 35]",849877,en,Joey and Ella,"When a baby kangaroo gets accidentally swept up in a jewelry heist, she becomes separated from her mother for the first time in her young life. Alone and frightened, a worldly teenage girl Ella, who also knows the pain of losing her mother, discovers her and nurses Joey back to health. However, when Joey is falsely implicated in the robbery, Ella has to work quickly to reunite her with her mother before shes either captured by the bumbling jewel thieves or taken into custody by a determined detective hot on their trail.",182.284,/q3oSNxmn1yxPQpH37Ccwlijm3Ql.jpg,2021-07-27,Joey and Ella,False,4.1,7
False,/d2d0njdp19FbuOGTW1dbrVMJpTH.jpg,[35],980137,es,Papá o Mamá,"Florencia and Vicente are getting divorced. When both are promoted at their jobs, they will do anything in order to do not keep custody of their children.",204.091,/e0ezklncv9ApFVj50FSYJZo08oT.jpg,2023-11-30,Dad or Mom,False,7.214,63
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"From an adventurous balloon ride above the clouds to a monster-filled metropolis, Academy Award®-winning director Pete Docter (“Monsters, Inc.,” “Up”) has taken audiences to unique and imaginative places. In Disney and Pixar’s original movie “ Inside Out,” he will take us to the most extraordinary location of all—inside the mind.",201.018,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-09,Inside Out,False,7.917,20150
